DocType: DocType,Plugin,المساعد
apps/frappe/frappe/public/js/frappe/views/communication.js +270,Add Attachments,إضافة مرفقات
DocType: Workflow State,signal,إشارة
DocType: DocType,Show Print First,تظهر أولا طباعة
apps/frappe/frappe/desk/page/chat/chat_main.html +12,Ctrl + Enter to post,على Ctrl + Enter لإضافة
apps/frappe/frappe/public/js/frappe/list/doclistview.js +350,Make a new {0},إنشاء {0}
apps/frappe/frappe/core/doctype/communication/communication.js +24,Reopen,إعادة فتح
apps/frappe/frappe/public/js/frappe/views/communication.js +124,Re: {0},رد: {0}
DocType: Print Settings,Monochrome,أحادية اللون
DocType: Workflow,"Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc.",مختلفة &quot;الدول&quot; هذه الوثيقة يمكن أن توجد فيها مثل &quot;فتح&quot; و &quot;الموافقة معلقة&quot; الخ.
apps/frappe/frappe/utils/verified_command.py +40,This link is invalid or expired. Please make sure you have pasted correctly.,هذا الرابط غير صالح أو منتهية الصلاحية. من فضلك تأكد من ولصق بشكل صحيح.
DocType: Web Page,Slideshow,عرض شرائح
DocType: Workflow State,Search,البحث
DocType: Web Form,Web Form Fields,الحقول نموذج ويب
DocType: Website Theme,Top Bar Text Color,أعلى شريط لون الخط
apps/frappe/frappe/core/doctype/file/file.py +327,File '{0}' not found,ملف &#39;{0}&#39; غير موجود
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +370,Remove Section,إزالة القسم
DocType: User,Change Password,تغيير كلمة المرور
apps/frappe/frappe/public/js/frappe/form/control.js +447,Invalid Email: {0},صالح البريد الإلكتروني: {0}
apps/frappe/frappe/desk/doctype/event/event.py +20,Event end must be after start,يجب أن يكون نهاية الحدث بعد بداية
apps/frappe/frappe/website/doctype/web_form/web_form.py +130,Back,إلى الوراء
apps/frappe/frappe/desk/query_report.py +22,You don't have permission to get a report on: {0},ليس لديك إذن للحصول على تقرير عن: {0}
DocType: Blog Post,Blog Post,إنشاء مدونة
apps/frappe/frappe/public/js/frappe/form/control.js +1190,Advanced Search,بحث متقدم
apps/frappe/frappe/core/doctype/user/user.py +457,Password reset instructions have been sent to your email,وقد تم إرسال إرشادات إعادة تعيين كلمة المرور إلى بريدك الإلكتروني
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +504,Sort By,فرز حسب
apps/frappe/frappe/config/setup.py +204,Manage cloud backups on Dropbox,إدارة النسخ الاحتياطية سحابة على دروببوإكس
DocType: Workflow,States,الدول
DocType: Email Alert,Attach Print,إرفق طباعة
apps/frappe/frappe/core/doctype/user/user.py +350,Suggested Username: {0},اسم المستخدم اقترح: {0}
,Modules,وحدات
apps/frappe/frappe/core/doctype/user/user.js +51,Set Desktop Icons,مجموعة أيقونات سطح المكتب
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +18,"When you Amend a document after Cancel and save it, it will get a new number that is a version of the old number.",عند تعديل مستند بعد الغاء وحفظه ، وسوف تحصل على عدد جديد هو نسخة من الرقم القديم .
DocType: Workflow State,circle-arrow-left,دائرة السهم اليسار
apps/frappe/frappe/sessions.py +112,Redis cache server not running. Please contact Administrator / Tech support,مخبأ خادم رديس يست قيد التشغيل. الرجاء الاتصال بمسؤول / الدعم الفني
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +91,Make a new record,جعل رقما قياسيا جديدا
DocType: Currency,Fraction,جزء
apps/frappe/frappe/public/js/frappe/form/control.js +796,Select from existing attachments,اختر من القائمة إرفاق ملفات
DocType: Custom Field,Field Description,حقل الوصف
apps/frappe/frappe/model/naming.py +50,Name not set via Prompt,الأسم: لم تحدد عن طريق موجه
DocType: Note,Note is a free page where users can share documents / notes,ملاحظة هي صفحة الحرة حيث يمكن للمستخدمين تبادل الوثائق / الملاحظات
DocType: Website Theme,Top Bar Color,أعلى بار اللون
DocType: DocType,Setup,الإعداد
DocType: DocType,Allow Import,السماح بالإستيراد
apps/frappe/frappe/templates/includes/comments/comments.py +55,New comment on {0} {1},تعليق جديد على {0} {1}
DocType: Workflow State,glass,زجاج
DocType: DocType,Timeline Field,الجدول الزمني الميدان
DocType: Country,Time Zones,من المناطق الزمنية
DocType: DocField,Image,الصورة
DocType: Workflow State,remove-sign,إزالة التوقيع،
apps/frappe/frappe/config/setup.py +171,Define workflows for forms.,تحديد مسارات العمل لل أشكال .
DocType: Communication,Other,آخر
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +156,Start new Format,بدء تنسيق جديد
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +144,Please attach a file,يرجى إرفاق ملف
DocType: Workflow State,font,الخط
apps/frappe/frappe/public/js/legacy/print_format.js +37,Please enable pop-ups,يرجى تمكين النوافذ المنبثقة
DocType: Customize Form Field,Is Custom Field,هو حقل مخصص
DocType: Workflow,"If checked, all other workflows become inactive.",إذا تم، جميع مهام سير العمل الأخرى تصبح خاملة.
apps/frappe/frappe/core/doctype/report/report.js +10,[Label]:[Field Type]/[Options]:[Width],[تسمية]: [نوع الحقل] / [خيارات]: [العرض]
DocType: Workflow State,folder-close,غلق مجلد
DocType: Email Alert Recipient,Optional: Alert will only be sent if value is a valid email id.,اختياري: سوف يتم إرسال تنبيه فقط إذا كانت القيمة هي هوية بريد إلكتروني صحيح.
apps/frappe/frappe/model/rename_doc.py +101,{0} not allowed to be renamed,{0} غير مسموح بإعادة تسميته
DocType: Custom Script,Custom Script,سكربت محصص
DocType: Contact Us Settings,Address Line 2,العنوان سطر 2
DocType: Communication,Reference,مرجع
apps/frappe/frappe/public/js/frappe/model/model.js +26,Assigned To,إسناد إلى مستخدم
apps/frappe/frappe/core/doctype/user/user.py +178,Verify Your Account,التحقق من حسابك الخاص
DocType: Workflow Transition,Action,حدث
apps/frappe/frappe/templates/pages/print.py +75,Not allowed to print cancelled documents,لا يسمح لطباعة الوثائق الملغاة
apps/frappe/frappe/core/page/data_import_tool/exporter.py +231,Info:,معلومات:
DocType: Custom Field,Permission Level,إذن المستوى
DocType: User,Send Notifications for Transactions I Follow,إرسال الإخطارات عن المعاملات أنا اتبع
apps/frappe/frappe/core/doctype/doctype/doctype.py +520,"{0}: Cannot set Submit, Cancel, Amend without Write",{0} : لا يمكن تحديد تأكيد ، الغاء ، تعديل دون كتابة
apps/frappe/frappe/public/js/frappe/form/footer/attachments.js +83,Are you sure you want to delete the attachment?,هل أنت متأكد أنك تريد حذف المرفق؟
apps/frappe/frappe/model/base_document.py +494,"{0}: '{1}' will get truncated, as max characters allowed is {2}",{0}: '{1}' سوف نجتزئ النص، فالعدد الأقصى للحروف المسموح بها هو {2} حروف
apps/frappe/frappe/templates/emails/password_reset.html +6,Thank you,شكرا
apps/frappe/frappe/public/js/frappe/form/save.js +11,Saving,حفظ
DocType: Print Settings,Print Style Preview,معاينة قبل الطباعة ستايل
apps/frappe/frappe/core/doctype/file/test_file.py +81,Test_Folder,Test_Folder
apps/frappe/frappe/website/doctype/web_form/web_form.py +177,You are not allowed to update this Web Form Document,لا يسمح لك بتحديث هذه الوثيقة نموذج ويب
DocType: About Us Settings,About Us Settings,حول الشركة
DocType: Website Settings,Website Theme,قالب الموقع الإلكتروني
DocType: DocField,In List View,في عرض القائمة
DocType: Email Account,Use TLS,استخدام TLS
apps/frappe/frappe/email/smtp.py +30,Invalid login or password,تسجيل الدخول أو كلمة المرور غير صالحة
apps/frappe/frappe/config/setup.py +233,Add custom javascript to forms.,إضافة جافا سكريبت الى (forms)
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +371,Sr No,م
,Role Permissions Manager,إدارة صلاحيات الأدوار
DocType: Website Theme,This must be checked if the below style settings are applicable,هذا يجب أن يتم التحقق إذا كانت إعدادات نمط التالية قابلة للتطبيق
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +111,Name of the new Print Format,اسم الشكل الجديد طباعة
apps/frappe/frappe/core/page/data_import_tool/exporter.py +229,Mandatory:,إلزامية:
,User Permissions Manager,إدارة صلاحيات المستخدم
DocType: Property Setter,New value to be set,القيمة الجديدة التي سيتم تحديدها
DocType: Email Alert,Days Before or After,أيام قبل أو بعد
DocType: Email Alert,Email Alert,تنبيه البريد الإلكتروني
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +34,Select Document Types to set which User Permissions are used to limit access.,حدد أنواع المستندات لتعيين العضو الذي ضوابط تستخدم للحد من الوصول.
apps/frappe/frappe/website/doctype/blog_post/blog_post.py +83,Blog,مدونة
apps/frappe/frappe/core/page/data_import_tool/data_import_main.html +30,Download with data,تنزيل مع البيانات 
DocType: Workflow State,hand-right,ومن جهة اليمين
DocType: Website Settings,Subdomain,نطاق فرعي
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js +340,Region,منطقة
apps/frappe/frappe/public/js/frappe/form/workflow.js +35,Current status,الحالة الحالية
DocType: Web Form,Allow Delete,السماح بالحذف
DocType: Email Alert,Message Examples,أمثلة رسالة
DocType: Web Form,Login Required,تسجيل الدخول مطلوب
apps/frappe/frappe/config/website.py +38,Write titles and introductions to your blog.,تكتب العناوين والمقدمات لبلوق الخاص بك.
DocType: Email Account,Notify if unreplied for (in mins),يخطر إذا لا تحوي على ردود ل (في دقيقة)
apps/frappe/frappe/public/js/frappe/list/listview.js +351,2 days ago,منذ يومين
apps/frappe/frappe/config/website.py +43,Categorize blog posts.,تصنيف بلوق وظيفة.
DocType: Workflow State,Time,مرة
DocType: DocField,Attach,إرفاق
apps/frappe/frappe/core/doctype/doctype/doctype.py +397,{{{0}}} is not a valid fieldname pattern. It should be {{field_name}}.,{{{0}}} غير صالح كأسم حقل. يجب أن يكون {{field_name}}.
DocType: DocType,Permission Rules,إذن قوانين
apps/frappe/frappe/public/js/frappe/form/toolbar.js +130,Links,الارتباطات
apps/frappe/frappe/model/base_document.py +376,Value missing for,قيمة مفقودة لل
apps/frappe/frappe/model/delete_doc.py +146,{0} {1}: Submitted Record cannot be deleted.,{0} {1}: لا يمكن حذف سجل مؤكد.
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +92,new type of document,نوع جديد من الوثيقة
DocType: DocPerm,Read,قراءة
apps/frappe/frappe/templates/pages/update-password.html +12,Old Password,كلمة المرور القديمة
